""," ","std 1","std 2","std 3","std 4","bl","GOXQC1","115","116","117","118","119","120","121","122","GOXQC2","123","124","125","126","127","128","129","130","GOXQC3","131","132","133","134","135","136","137","138","GOXQC4","139","140","141","142","143","144","145","146","GOXQC5","147","148","149","150","151","152","153","154","GOXQC6","155","156","157","158","159","160","161","162","GOXQC7","163","164","165","166","167","168","169","GOXQC8","std 1","std 2","std 3","std 4"
"1",NA,"0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"2","Sample Name","1A12","1B12","1C12","1D12","1D11","1A10","1A1","1B1","1C1","1D1","1.00E+01","1F1","1G1","1H1","1B10","1A2","1B2","1C2","1D2","1.00E+02","1F2","1G2","1H2","1C10","1A3","1B3","1C3","1D3","1.00E+03","1F3","1G3","1H3","1D10","1A4","1B4","1C4","1D4","1.00E+04","1F4","1G4","1H4","1.00E+10","1A5","1B5","1C5","1D5","1.00E+05","1F5","1G5","1H5","1F10","1A6","1B6","1C6","1D6","1.00E+06","1F6","1G6","1H6","1G10","1A7","1B7","1C7","1D7","1.00E+07","1F7","1G7","1H10","1.00E+12","1F12","1G12","1H12"
"3","Diameter","inj1","inj2","inj3","inj4","inj5","inj6","inj7","inj8","inj9","inj10","inj11","inj12","inj13","inj14","inj15","inj16","inj17","inj18","inj19","inj20","inj21","inj22","inj23","inj24","inj25","inj26","inj27","inj28","inj29","inj30","inj31","inj32","inj33","inj34","inj35","inj36","inj37","inj38","inj39","inj40","inj41","inj42","inj43","inj44","inj45","inj46","inj47","inj48","inj49","inj50","inj51","inj52","inj53","inj54","inj55","inj56","inj57","inj58","inj59","inj60","inj61","inj62","inj63","inj64","inj65","inj66","inj67","inj68","inj69","inj70","inj71","inj72"
"322","8.862113","12.4390168275113","42.4999741606635","92.2560414707086","148.231617194509","1.03658473562594","25.9146183906485","48.7194825744191","47.6828978387932","68.414592551312","77.7438551719454","74.6341009650676","67.378007815686","81.8901941144492","65.3048383444342","33.17071154003","42.4999741606635","69.4511772869379","83.9633635857011","71.5243467581898","66.3414230800601","62.1950841375563","82.9267788500751","51.829236781297","27.9877878619004","55.9755757238007","78.7804399075714","71.5243467581898","77.7438551719454","89.1462872638308","63.2316688731823","69.4511772869379","57.0121604594266","29.0243725975263","57.0121604594266","70.4877620225639","72.5609314938157","50.792652045671","68.414592551312","78.7804399075714","63.2316688731823","64.2682536088082","25.9146183906485","47.6828978387932","57.0121604594266","58.0487451950526","54.9389909881748","76.7072704363195","82.9267788500751","58.0487451950526","53.9024062525488","39.3902199537857","57.0121604594266","48.7194825744191","40.4268046894116","46.6463131031673","77.7438551719454","69.4511772869379","73.5975162294417","41.4633894250376","21.7682794481447","43.5365588962894","77.7438551719454","72.5609314938157","50.792652045671","65.3048383444342","50.792652045671","55.9755757238007","31.0975420687782","14.5121862987631","22.8048641837707","55.9755757238007","119.207244596983"
"323","8.872844","15.1702649504049","25.858406165463","57.922829810637","140.669729540119","2.06867249323704","28.9614149053185","58.9571660572556","66.1975197835852","76.5408822497704","63.0945110437296","74.4722097565333","71.3692010166778","65.1631835369667","69.3005285234407","34.1330961384111","50.6824760843074","58.9571660572556","71.3692010166778","56.8884935640185","57.922829810637","68.2661922768222","72.4035372632963","69.3005285234407","17.5837161925148","71.3692010166778","68.2661922768222","80.6782272362445","71.3692010166778","71.3692010166778","67.2318560302037","74.4722097565333","55.8541573174","27.9270786587","84.8155722227185","46.5451310978333","95.1589346889037","64.1288472903482","56.8884935640185","77.5752184963889","57.922829810637","51.7168123309259","17.5837161925148","35.1674323850296","50.6824760843074","55.8541573174","55.8541573174","89.9872534558111","96.1932709355222","58.9571660572556","47.5794673444519","26.8927424120815","68.2661922768222","63.0945110437296","56.8884935640185","49.6481398376889","59.9915023038741","65.1631835369667","80.6782272362445","39.3047773715037","20.6867249323704","39.3047773715037","62.0601747971111","94.1245984422852","41.3734498647407","59.9915023038741","75.5065460031519","71.3692010166778","23.7897336722259","6.20601747971111","13.4463712060407","61.0258385504926","115.845659621274"
"324","8.883763","9.63253140183951","19.6090817823162","55.7310745392143","146.552084899415","0","37.1540496928096","79.468384065176","59.8593022828598","55.7310745392143","73.2760424497077","58.8272453469485","77.4042701933533","76.3722132574419","90.8210103602011","16.512910974582","47.4746190519233","56.7631314751257","67.0837008342395","74.3080993856191","43.3463913082778","55.7310745392143","91.8530672961125","57.7951884110371","19.6090817823162","67.0837008342395","81.5324979369988","65.0195869624167","72.2439855137964","71.211928577885","63.9875300265054","70.1798716419736","47.4746190519233","19.6090817823162","89.7889534242898","52.6349037314802","85.6607256806443","65.0195869624167","49.5387329237461","79.468384065176","55.7310745392143","72.2439855137964","23.7373095259617","36.1219927568982","65.0195869624167","47.4746190519233","61.9234161546826","102.173636655226","95.981295039758","69.1478147060622","39.2181635646323","25.8014233977844","52.6349037314802","66.0516438983281","47.4746190519233","55.7310745392143","80.5004410010874","53.6669606673916","76.3722132574419","51.6028467955688","27.8655372696072","54.699017603303","62.955473090594","83.5966118088215","60.8913592187712","52.6349037314802","69.1478147060622","57.7951884110371","21.6731956541389","7.22439855137964","21.6731956541389","31.9937650132527","86.6927826165556"
"325","8.894607","19.2229666682086","22.6556392875315","59.7285035762195","121.516610724033","1.02980178579689","31.9238553597035","44.2814767892662","56.6390982188289","58.6987017904226","84.4437464353448","53.5496928614382","60.7583053620164","74.145728577376","74.145728577376","26.7748464307191","32.9536571455004","61.7881071478133","64.877512505204","52.5198910756413","57.6689000046258","70.0265214341884","79.2947375063604","76.2053321489697","15.4470267869533","79.2947375063604","80.3245392921573","75.1755303631729","80.3245392921573","60.7583053620164","62.8179089336102","74.145728577376","53.5496928614382","21.6258375017347","73.1159267915791","62.8179089336102","87.5331517927355","65.9073142910009","73.1159267915791","91.6523589359231","42.2218732176724","66.9371160767977","25.7450446449222","36.0430625028911","53.5496928614382","57.6689000046257","55.609296433032","97.8311696507044","88.5629535785324","67.9669178625946","55.609296433032","15.4470267869533","60.7583053620164","51.4900892898444","54.5794946472351","53.5496928614382","78.2649357205635","64.877512505204","58.6987017904226","39.1324678602818","19.5662339301409","52.5198910756413","66.9371160767977","70.0265214341884","52.5198910756413","56.6390982188289","48.4006839324538","68.9967196483915","20.5960357159378","5.14900892898444","8.23841428637511","28.8344500023129","100.920575008095"
"326","8.905379","10.9607461308186","18.4962590957563","45.2130777896266","133.584093469351","0","27.7443886436345","59.5990570863259","47.268217689155","61.6541969858544","71.9298964834968","60.6266270360902","61.6541969858544","84.2607358806677","72.957466433261","21.578968945049","52.4060674379762","62.6817669356186","79.1228861318465","73.9850363830253","36.9925181915126","85.2883058304319","77.067746232318","76.0401762825538","18.4962590957563","65.7644767849114","82.2055959811392","86.3158757801962","83.2331659309035","65.7644767849114","64.7369068351471","68.8471866342041","67.8196166844398","22.6065388948133","77.067746232318","47.268217689155","91.4537255290174","61.6541969858544","62.6817669356186","67.8196166844399","60.6266270360902","67.8196166844399","24.6616787943418","34.9373782919842","57.5439171867974","47.268217689155","56.5163472370332","102.756994976424","90.4261555792531","58.5714871365617","53.4336373877405","23.6341088445775","55.488777287269","70.9023265337326","48.2957876389193","58.5714871365617","76.0401762825538","62.6817669356186","65.7644767849114","29.799528543163","18.4962590957563","50.3509275384478","52.4060674379762","85.2883058304319","47.268217689155","48.2957876389193","61.6541969858544","66.7920467346756","14.3859792966994","7.19298964834968","12.3308393971709","35.9649482417484","63.7093368853829"
"327","8.916338","8.20246279295797","16.4049255859159","53.3160081542268","108.682632006693","1.02530784911975","20.5061569823949","67.6703180419032","57.4172395507058","74.8474729857414","110.733247704933","66.6450101927835","59.4678552489453","85.1005514769389","91.2523985716574","10.2530784911975","38.9616982665503","72.796857287502","64.594394494544","62.5437787963045","53.3160081542268","72.796857287502","65.6197023436637","80.9993200804599","16.4049255859159","74.8474729857414","73.8221651366217","59.4678552489453","90.2270907225376","67.6703180419032","61.5184709471847","56.391931701586","69.7209337401427","19.4808491332752","61.5184709471848","57.4172395507058","83.0499357786994","38.9616982665503","72.796857287502","98.4295535154956","44.0882375121491","67.6703180419032","21.5314648315147","47.1641610595083","52.290700305107","59.4678552489453","52.290700305107","91.2523985716574","91.2523985716574","68.695625891023","49.2147767577478","17.4302334350357","61.5184709471848","89.2017828734179","50.2400846068675","50.2400846068675","82.0246279295797","83.0499357786994","74.8474729857414","34.8604668700714","19.4808491332752","56.391931701586","78.9487043822204","82.0246279295797","60.493163098065","49.2147767577478","60.493163098065","74.8474729857414","14.3543098876764","11.2783863403172","7.17715494383822","26.6580040771134","63.5690866454242"
"328","8.927135","6.82058334532099","21.4848375377611","39.9004125701277","76.731562634861","1.02308750179815","13.3001375233759","59.3390751042925","56.2698125988981","58.3159876024944","79.8008251402555","68.5468626204759","62.408337609687","74.6853876312648","90.031700158237","15.3463125269722","38.8773250683296","63.4314251114851","63.4314251114851","77.7546501366592","66.5006876168796","65.4776001150814","80.8239126420536","67.5237751186777","17.3924875305685","74.6853876312647","86.9624376528425","65.4776001150814","97.193312670824","82.8700876456499","53.2005500935037","66.5006876168796","58.3159876024944","11.2539625197796","69.569950122274","62.408337609687","98.2164001726221","52.1774625917055","63.4314251114851","102.308750179815","46.0389375809166","64.4545126132833","10.2308750179815","40.9235000719259","49.1082000863111","69.569950122274","60.3621626060907","100.262575176218","99.2394876744203","64.4545126132833","54.2236375953018","14.3232250251741","67.5237751186777","52.1774625917055","50.1312875881092","66.5006876168796","101.285662678017","78.7777376384574","79.8008251402555","43.9927625773203","17.3924875305685","64.4545126132833","71.6161251258703","85.9393501510444","56.2698125988981","66.5006876168796","51.1543750899074","56.2698125988981","16.3694000287704","10.2308750179815","9.20778751618333","27.62336254855","74.6853876312648"
"329","8.938034","6.80569665544633","15.3128174747543","43.8967434276289","95.9603228417934","0","16.3336719730712","56.1469974074323","66.3555423906018","82.689214363673","78.6057963704052","74.5223783771374","68.3972513872357","82.689214363673","60.2304154007001","17.3545264713882","45.9384524242628","67.3763968889188","73.5015238788205","67.3763968889188","46.9593069225798","75.5432328754544","82.689214363673","70.4389603838696","6.12512698990171","70.4389603838696","99.0228863367443","74.5223783771374","83.71006886199","83.71006886199","58.1887064040662","70.4389603838696","56.1469974074323","21.437944464656","81.6683598653561","71.4598148821866","111.273140316548","67.3763968889188","71.4598148821866","88.8143413535747","60.2304154007001","61.2512698990171","18.3753809697051","46.9593069225798","44.9175979259458","51.0427249158476","59.2095609023832","105.148013326646","90.8560503502086","71.4598148821866","47.9801614208967","13.2711084781204","47.9801614208967","65.3346878922849","41.855034430995","50.0218704175306","58.1887064040662","66.3555423906018","82.689214363673","35.7299074410933","15.3128174747543","53.0844339124815","64.3138333939679","67.3763968889188","53.0844339124815","61.2512698990171","49.0010159192137","88.8143413535747","18.3753809697051","5.10427249158476","7.14598148821866","32.6673439461424","52.0635794141645"
"330","8.949034","8.14887381307999","14.26052917289","29.5396675724149","85.5631750373398","2.03721845327","23.428012212605","63.1537720513699","61.1165535980999","70.2840366378149","80.4701289041648","56.0235074649249","68.2468181845449","87.6003934906098","71.3026458644499","15.279138399525","47.8746336518449","65.1909905046399","85.5631750373398","86.5817842639748","53.9862890116549","69.2654274111799","81.4887381307998","76.3956919976249","19.353575306065","76.3956919976249","69.2654274111799","75.3770827709899","119.177279516295","81.4887381307998","62.1351628247349","57.0421166915599","77.4143012242598","15.279138399525","82.5073473574348","72.3212550910849","97.7864857569598","61.1165535980999","68.2468181845449","66.2095997312749","48.8932428784799","61.1165535980999","15.279138399525","46.8560244252099","52.9676797850199","78.4329104508948","52.9676797850199","105.93535957004","77.4143012242598","72.3212550910849","52.9676797850199","17.316356852795","59.0793351448299","62.1351628247349","55.0048982382899","60.0979443714649","70.2840366378149","73.3398643177199","80.4701289041648","43.8001967453049","11.204701492985","57.0421166915599","53.9862890116549","79.4515196775298","42.7815875186699","56.0235074649249","46.8560244252099","69.2654274111799","15.279138399525","4.07443690653999","8.14887381307998","24.44662143924","53.9862890116549"
"331","8.959871","6.77603635405501","15.2460817966238","32.5249744994641","62.0007326396033","1.01640545310825","16.262487249732","70.1319762644694","58.9515162802786","68.0991653582529","73.1811926237941","69.1155708113611","58.9515162802786","94.5257071390674","90.4600853266344","10.1640545310825","44.7218399367631","57.9351108271703","75.2140035300106","86.3944635142014","56.9187053740621","63.0171380927116","76.2304089831189","77.2468144362271","7.11483817175776","97.5749234983922","91.4764907797426","58.9515162802786","81.3124362486601","92.4928962328509","57.9351108271703","56.9187053740621","64.0335435458199","10.1640545310825","82.3288417017684","57.9351108271703","98.5913289515004","53.8694890147373","83.3452471548766","90.4600853266344","41.6726235774383","51.8366781085208","12.196865437299","31.5085690463558","47.7710562960878","53.8694890147373","51.8366781085208","103.673356217042","106.722572576366","63.0171380927116","59.9679217333868","7.11483817175776","66.0663544520364","67.0827599051446","58.9515162802786","54.8858944678456","92.4928962328509","73.1811926237941","75.2140035300106","42.6890290305466","9.14764907797426","54.8858944678456","71.1483817175776","75.2140035300106","69.1155708113611","47.7710562960878","68.0991653582529","58.9515162802786","19.3117036090568","3.04921635932475","9.14764907797426","28.459352687031","44.7218399367631"
"332","8.970899","4.05668468676858","17.2409099187665","16.2267387470743","53.7510720996837","0","7.09919820184502","74.0344955335267","65.9211261599895","77.0770090486031","90.261234280601","79.1053513919874","61.8644414732209","85.1903784221403","86.2045495938324","13.1842252319979","46.6518738978387","66.9352973316816","79.1053513919874","74.0344955335267","51.7227297562994","70.9919820184502","85.1903784221403","68.9636396750659","8.11336937353717","75.0486667052188","108.51631537106","65.9211261599895","90.261234280601","82.1478649070638","48.680216241223","60.8502703015288","62.878612644913","12.1700540603058","75.0486667052188","70.9919820184502","89.2470631089088","58.8219279581445","78.0911802202952","89.2470631089088","44.6235315544544","68.9636396750659","11.1558828886136","44.6235315544544","56.7935856147602","59.8360991298366","54.7652432713759","95.3320901390617","102.431288340907","73.0203243618345","56.7935856147602","12.1700540603058","62.878612644913","69.9778108467581","51.7227297562994","54.7652432713759","74.0344955335267","70.9919820184502","72.0061531901424","36.5101621809173","7.09919820184502","47.6660450695309","69.9778108467581","80.1195225636795","65.9211261599895","63.8927838166052","68.9636396750659","67.9494685033738","14.19839640369","3.04251351507644","5.07085585846073","23.3259369489194","42.5951892110701"
